,review_sentences,rating,has_spoiler
378, I LOVED this funny sexy romance from Amber L. Johnson!  The story is fresh and creative and I absolutely fell in love with Andrew.  What starts off as cute storyline turns into a lovely sweet and very very funny story about overworked Gwen who is struggling to manage raising two young children on her own and Andrew a wealthy seemingly carefree guy who must get a job and really wants to become responsible and selfsufficient and please his cold and distant father.  Eight Days a Week is a fantastic lighter read with an unexpected storyline and interesting characters.  My heart ached for Andrew he has spent his life trying to please his parents and live up to his perfect older sister.  He sees his chance at redemption when he becomes manny for Gwens young family and actually finds something he is very good at.  The children love him and of course he is madly attracted to Gwen.  But they both decide not to pursue their insane chemistry for the sake of the children because what would happen if they broke up?  Will these two be able to love each other and keep their new family together?  I adore Amber Johnsons writing style and was laughing out loud as well as totally swooning many times during this book.  The sexy times are HOT and Andrew really has it all: looks brains and talent.  What woman wouldnt fall for him?  I loved this book and highly recommend it for all fans of sexy funny contemporary romance.,4,False
379, First I was very pleasantly suprised at the steam factor in this book!  And Thomas Maddox is a memorable character thats for sure.  I really liked the romantic suspense aspect of this story and I really admire the author for writing a strong female character.  Oh look its okay to be a workaholic and be a professional!  I am on board with female characters who are not just windowdressing or who do nothing but sorrt of flit around the story.  But I digress.  Liis and Thomas do connect early on but it really works in this book.  Jamie can really write a steamy hot sex scene and I cant wait to read more of this from her!Liis is smart but she is pretty insecure in her personal life.  Id gone from feeling sexy and desired to an embarassingly eager cheap score.  Liis and Thomas must later work together as FBI agents and this aspect of the story was very fastpaced and interesting.  Liis like Thomas is devoted to her work which has not left much time for a personal life.  Ah.  Youre married to the job.  Betty Bureau.  Thomas is a total hardass and has a notorious reputation for being impossible to work for.  Will he soften for Liis?  I loved seeing the other Maddox brothers make an appearance here but make no mistake this was Thomas story through and through.  This book is fastpaced sexy very romantic and a mustread for Jamie McGuire fans.  Favorite quote:  You can love someone without wanting to be with them.  Just like you can want to be with someone before you love then.  ARC provided by the publisher in return for an honest review.,4,False
380, . poundinghot stars!!  Seriously thrilling and addictive.  This is the first book I have read by this writing duo and it certainly wont be the last!  This is a gritty thrilling and addictive story.  Please note the series name  SEX and MAYHEM and theres plenty of both!  This is a M/M Motorcycle Club book with a twist: Stitch is a closeted gay biker.  His MC is seriously homophobic and he is not out to his exwife or to his family.  This guy is sex on a stick and and when he meets the sexy and alluring Zak all bets are off.  Zak is a tattoo artist and is completely out.  They have explosive chemistry and these sex scenes are absolutely among the top  hottest scenes I have ever read.  What begins as a sexonly relationship gradually builds into something more.  Stitch grows as a character and little by little comes face to face with his own sexuality.  I had a bad night.  All I wanted was to come home to you.  Stitch and Zak have an intensely passionate relationship but Stitch still will not admit that he is gay.  He imposes secrets and restrictions on Zak and Zak quite naturally rebels and much sex and mayhem ensues.  I found this book to be incredibly gripping and the writing style fastpaced gritty and intensely sexual.  Make no mistake this book is incredibly violent and graphic.  It is also filled with what I found to be highly erotic m/m sex and irresistible characters.  I absolutely loved this very dark and emotional story and cant wait to read more from these authors!  ARC received from the authors in return for an honest review,4,False
381, Suspenseful doesnt even begin to describe this book.  DO NOT DISTURB is a thrilling dark sexy and fastpaced story with a twist!  If you are looking for a dark smart and erotic story then DO NOT DISTURB is the book for you.  This book is the sequel to THE GIRL IN E a fantastic and surprising story which I recommend that you read immediately!!  The author continues the story of Deanna in DO NOT DISTURB and her story is intertwined with another character who might just might be as dark and disturbed as she is.  But where Deanna tries her best to keep her dark nature hidden away and under control barely this new character does not.  He is plain evil.  The author has done a masterful job at building suspense and anticipation in this book and the plot twists are fantastic.  This is a smart and twisted book and definitely NOT for the faint of heart.  Deanna is faced with danger here in the form of an unhappy client.  Will he outsmart the brilliant Deanna and pierce the layers of protection she has built of around her?  Will Deanna finally find some semblance of normalcy with the sexy and understanding Jeremy?  Once again the author writes a brilliant story that answers all these questions without talking down to the reader and without coming to any false conclusions.  The tensions are high and the sexy times are brilliantly erotic.  I havent stopped thinking about these characters!  I amy dying well not literally for another book in this series!!  Dont miss DO NOT DISTURB it is a mustread book that will keep you on the edge of your seat!  Favorite quote:  Life is never a precious as when it is threatened.  ARC provided by the author in return for an honest review.,5,False
382, Wow!  Break the Sky is a brilliant rich and SCORCHING hot storm of a story that will make new fans of Nina Lane.  Kelsey and Archer were seen in the earlier Spiral of Bliss books but you do NOT have to read those books first although they are fantastic and I highly recommend reading them NOW!!  One of my favorite couples Dean and Liv make an appearance here but the center of this amazing book is the stormy relationship between Kelsey and Archer.  I swallowed to ease the dryness in my throat.  Do you always let fate decisions for you?  Fate makes better decisions than I do.  Archer has always been a screwup an angry and rightfully so rootless man drifting from job to job and never able to commit to much.  He rides into the town of Mirror Lake already a changed man but his brother Dean only sees the old Archer the addict and the womanizer.  Enter Kelsey the tightlywound meteorology professor who needs to let go a little and who knows that Archer is everything she should avoid.  He could push me to my limits and protect me the entire time.  Kelsey and Archer immediately strike a deal agreeing to a temporary relationship while he is visiting with Dean and Liv.  Suffice it to say they both get more than they bargained for and both learn to see behind the others facade and get to whats real and honest.  All of this plays out against the almostfairytalelike setting of Mirror Lake which adds a very special magic to this incredibly sexy and adult story.  I must say that I absolutely love how Nina Lane can write about the world of college academics on the one hand and then turn around give us one of the dirtiesttalking characters EVER!  Phone sex hello!  Archer is all man commanding bossy and completely honest with Kelsey.  I found their relationship to be completely real and perfectly developed.  I also loved the way Archer and Deans relationship grew throughout this story and the way Archer really matured and came to terms with his past.  BREAK THE SKY is tender sexy funny and incredibly satisfying.  Another mustread from Ms.  Nina Lane!  ARC provided by the author in exchange for an honest review,5,False
383, Super hot!  This is my first book by Sawyer Bennett and I absolutely loved it!  Sugar on the Edge reminds me why I love reading contemporary romance.  It has emotion perfect pacing a lovely locale the Outer Banks of North Carolina a characterdriven story and BLAZING hot sex.  Gavin and Savannah are memorable real and totally drew me into their story.  I have not read the other books in the Last Call series so I can tell you that this one can absolutely be read as a standalone but now that I have sampled Ms.  Bennetts writing I will read them.  There are other characters from the previous books but they are fullywritten characters and I did not feel as though I was lost at all.  Gavin is in a lot of emotional pain and moves to North Carolina to finish writing a manuscript.  Hes sexy British and has a very dark side.  Savannah seems at first to be his total opposite  sweet hardworking yet smart and a little sassy.  I literally read this book in one sitting and recommend it as a perfect read if you want a hot sexy funny exciting and emotional story.  I highly recommend Sugar on the Edge and am adding Ms.  Bennetts other books to my TBR list immediately.  Enjoy!  ARC provided by the author in return for an honest review.,4,False
384, . Stars!  Colleen Hoover is a mustread author for me.  I always adore her books the stories the emotions the characters and Confess was no different.  This book is pure magic from the opening chapter to the very end.  Confess is an intricately woven tale from beginning to end where all of the characters are somehow connected and where everything is slowly revealed little by little.  I absolutely fell in love with Owen.  He is a gifted artist but has some very rocky relationships in his life.  I just knew that I would grow to love him even though he seemed like he made some questionable choices early on in the book.  Owen and Auburn are both very very complicated characters and my heart nearly broke for Auburn and her situation.  I could not put this story down and read it in practically one sitting.  I love you so much.  His voice is breathless and full of fear.  Ill love you forever.  Even when I cant.  My tears fall harder at his words.  And Ill love you forever.  Even when I shouldnt.  You should read this book without any spoilers because the plot is very clever and there are surprises thrown in along the way.  I love the creative plot and the paintings throughout the book are just magnificent.  They tie into the story perfectly.  I will confess that my ARC copy did not have the paintings so I bought a Kindle copy and I am so glad that I did.  The paintings are haunting and very revealing.  Even though this is a romantic story with some very emotional situations there are definitely moments of humor which I greatly appreciated!  Confess is another mustread from one of my absolute favorite authors.  It is a beautiful story about the power of trust and love and I didnt want Owen and Auburns story to end.  Enjoy!,5,False
385,  frothy and delicious stars!!  Loved this swoony very romantic story!  I absolutely love Melanie Harlows Frenched Series!  The heroines are strong witty sexy and very relatable.  Coco is thrown together with her ex Nick a wellknown chef who broke her heart years before.  She has never really gotten over him and it seems that even though he broke up with her he isnt over her either.  Melanie French writes sexy heroes who have a heart of gold a strong romantic streak and who arent afraid of strong women.  The sex scenes in this book are UBERhot and sweetly romantic at the same time.  Sometimes you need a sexy light and superromantic book in between some of the darker heavier reads and Forked fits the bill perfectly.  Put Nick and Coco on your reading menu you wont be disappointed!  ARC provided by the author in return for an honest review,4,False
386, My Hunger is book number . in the INSIDE OUT Series by Lisa Renee Jones.  This is a novella that should be read as part of the fantastic Inside Out series and is not a stand alone.  We absolutely LOVE this incredibly original series and it remains one of our favorite series  its original thrilling sexy and very addictive.  A mustread.  As for My Hunger we see Mark dealing with the traumatic events surrounding Rebeccas disappearance as well as his mothers illness.  He is still deeply affected by Rebecca but is now drawn to Crystal Smith one of his top employees.  I have always loved Mark and his controlling ways.  He is attempting to become Master to Crystal but she is very different from his other submissives.  Will he be able to fight their overwhelming attraction?  I loved their banter and sexual tension and Lisa Renee Jones is such a talented writer that she only makes me want more from Marks POV.  He is one of my favorite characters from the series.  This is a fairly quick very sexy read and I highly recommend it.  Enjoy!   ARC provided by the author for an honest review ,4,False
387,  stars!!  Once in a while a book comes along that absolutely throws you for a loop and knocks your socks off and Im happy to say LOCK  KEY is one of those books.  A story about a yearold heroine who has sacrificed her whole life to the OneEyed Jacks MC LOCK  KEY is hot sexy thrilling perfectly written and filled with characters that I wont soon forget.  Grace and Lock meet right at the beginning of the story and sparks fly.  They are both damaged and not looking to connect with another human being on any kind of meaningful level.  They spend an incredibly HOT night together hello ice cube scene!!   thinking theyll never see each other again but boy are they dead wrong.  I fell in love with Lock he is one badass biker but he knows a good thing is right in front of him.  The problem is will he realize what a treasure Grace is before she slips away?  I had my dream on my hands and in my mouth and I never fucking realized.  This story is perfectly told in both a combination of flashbacks and alternating POVs.  The book unfolds like a flower petal layer by layer peeled away until the reader is left incredibly satisfied at the end.  This is a long and meaty book filled with plenty of drama and scorching hot sex scenes but I literally could not put it down until the very end.  Ms.  Porter has created a world of memorable characters Alpha bikers strong and feisty women and a solid story that will stay with me for a long time to come.  I highlighted half the book but instead I am borrowing the authors teasers.  This is an original and very creative story so I dont want to give any of the plot away.  Add Lock  Key to your TBR list immediately!  This is a mustread book for all fans of strong writing characters with backbone and beautiful stories about the importance of family and secondchance love.  Ms.  Porter deserves a place among Joanna Wylde Madeline Sheehan and dare I say Ms.  Kristen Ashley with her absolutely incredible debut MC romance book.  Go meet Grace and Lock.  I know you will be as captivated as I was.  ARC provided by the author in return for an honest review.,5,False
388,  beautiful stars!  Why the war paint Pix?  Because I cant stand the girl underneath she whispered  Why the tattoos?  Lexi asked  Because I cant bear seeing the scars of my past.  Tillie Cole is a very gifted writer and this story is fascinating heartbreaking beautiful funny tender and wonderfully written.  This is not exactly your typical jockmeetsGothgirl story it is much richer and more nuanced than that and I really recommend you give this book a try.  You do not need to have read the other books in the series I did not but I plan to read them now to follow Lexi and Austins story.  Austin is the star player on the University of Alabamas football team and Lexi is part of the cheerleading squad.  But he is also a tattooed former gang member struggling to break free from his past.  She too has her own painful struggles that are handled with incredible sensitivity and care by Tillie Cole.  There were many times during this book that I was afraid something terrible would happen to Austin or Lexi and I read the story with my heart pounding.  Austin is a beautiful boy inside and out and showed great compassion and caring for others all hidden beneath his tattooed toughguy exterior.  Lexi struggles to keep it together even as all others see is an offbeat but talented cheerleader on a very tough college squad.  Sweet Fall is very much about not judging a book by its cover and not expecting others to conform to your idea of of perfect.  Acceptance of both yourself and of others is the message I took from this story and I applaud the author for writing about a very difficult and painful subject.  I highly recommend Sweet Fall and I can guarantee you will fall in love with Austin Carillo!  ARC provided by the author in return for an honest review.,4,False
389, Vanquish was not at all what I expected and is a painfully beautiful story of the redemptive power of love and devotion.  Yes I LOVE Van and for those of you who have read Deliver you know that he is twisted really fed up and obsessively possessively in love with Liv.  He seemed BAD through and through but I knew better!  I couldnt wait to read his story because I knew there was much more to him.  Vanquish totally blew me away.  It is really a story of two painfully lonely people who really only want to connect with another human being on the most basic of levels.  But this being a Pam Godwin story well you get two very effed up people tons of mindblowing sex and lots of danger thrown into the mix.  Pam Godwins writing is pure perfection.  There is no instaconnection the emotions are real and the sexual chemistry is explosive.  This book has it all.  And Amber broke my heart.  I am a huge Pam Godwin fan and I will devour every book she writes.  Vanquish is raw gritty beautiful suspenseful sexy and painful.  What more could you possibly ask for?,5,False
390, What an adult sexy and witty story!  Alice Clayton writes very realistic and humorous banter between Simon and Caroline and I laughed out loud through many parts of this book.  An added plus is the incredible chemistry between these two and the sexy times are absolutely hot and very satisfying!  This story is about reallife Simon and Caroline have realworld professions and work hard just like lots of outer couples to make their passionate relationship work.  Jobs friends family and yes even allseeing Clive all intervene into their blissful existence.  I loved the way Simon and Carolines relationship grows in this book.  They learn more about each other and their witty banter is funny and realistic.  Caroline has to make some tough decisions this book but all is done with good grace and humor.  There is no overthetop drama or contrived situations.  But Simon is absolutely still gorgeous sexy romantic and swoonwrothy and can still sweep Caroline off her feet.  I also loved all of the supporting characters and Simon and Carolines friends play a major role in Rusty Nailed.  I cant wait to read more about them in upcoming books in this series.  Rusty Nailed is everything you expect from Alice Clayton: intelligent witty dialogue steamy chemistry and true love and caring not only between Simon and Caroline but between all of their friends.  I cant wait for Screwdrivered!  ARC provided by the publisher in return for an honest review.,4,False
391, Vi Keeland is a favorite author of mine and I was excited to read her young adult romance written with Dylan Scott.  Both sweet and sexy at the same time Left Behind is a wonderful story of loss strength emotion and first love.  The story is very engaging and the characters are very real.  Nikki and Zacks story totally drew me in and once I started I read this book in one sitting.  Told in alternating POVs which actually become one story Left Behind tells the story of Nikki who relocates to California after the death of her mother.  Having lived a very lonely and sad life she is apprehensive about starting over.  But Nikki is very strong because she had to grow up at an early age.  She doesnt want anyones pity and just wants to be a normal teenager.  To her eyes Zack lives an almostperfect life with a stable family and seemingly happy home life.  But Zack has faced a terrible tragedy and is dealing with it in his own way.  Angry and guiltstricken he is confused over his feelings for Nikki.  There is a twist to this story that wasnt really a surprise but I was literally holding my breath through most of this book hoping against hope that nothing would come between Nikki and Zack!  The authors really hit a home run with Zack.  He took my breath away!  Zack is one incredibly sweet romantic and sexy guy.  I loved Zack and Nikki together.  I also love how this book dealt with some very adult subjects in a very sensitive way.  This book contained just the right mix of sexy romance and emotion.  Combined with the inventive story it is great young adult book.  ARC provided by the author in exchange for an honest review.,4,False
392, Each relationship was its own mess full of faults and flaws fighting every damn day to be worthy.  What a perfectly dark ending to one of my favorite dark romance series!  I read for escape and Monsters in the Dark offers just that.  Pepper Winters has created a dark sexy and highly erotic series with two unforgettable characters.  Tess and Q are both damaged flawed and perfectly matched for each other.  I adore this series and read this intense story almost in one sitting.  Q was born into darkness but hed never baptized me in his blackest desires.  And because of that I could implicitly say he spoke the truth.  No matter what he did to me he would never truly harm me.  Told in dual POVs this book is very very dark and offers some BDSM along with the highly unusual relationship between Tess and Q. Having settled into married life Q is hiding something from Tess that he fears will break them apart.  But Tess is strong brave and absolutely devoted to Q. She will let nothing and no one come between them!  We come alive when were together with no cages or locks between us.  Q is fascinating and irresistible.  I love him!!  JE SUIS A TOI is a very graphic story but it is truly Pepper Winters at her best.  Im very sad to see this series end but looking forward to what is next from this author!  Favorite quote:  I loved her.  I adored her.  I didnt want to hurt her.  Lies.  I did want to hurt her.  And she wanted me to.  That was ultimate freedom.,4,False
393, . stars!!  Hot and sweet and funny.  This was my first book by Cardeno C. and I absolutely loved it!  This story is told in the very clever way of Chase/Charlie looking back over time and telling his story through the format of looking through a photo album of his life.  I adored this.  The story itself is a beautifullywritten mix of humor pain steam and sweetness.  I cant wait to read more from this author.  Charlie/Chase has always been true to himself which has not been easy for other men in his life.  I loved his honesty!  Although the book is told from three different POVs it is really Charlie who is the main character in this story.  Scott is his first love and their story is hot sweet and heartbreaking.  Scott moves away abruptly but remains the love of Charlies life.  Years later Charlie meets Adan and thinks that maybe he could love again.  The way these three eventually come together is both surprising and totally hot.  The character development is fantastic and the writing to me almost flawless.  I love reading how these three souls ultimately find a way to create a life thats right for them.  If you are in any kind of book slump read this book.  Its a pageturner and completely addictive.,4,False
394, If you kiss like that when youre not into it Id love to see how you kiss when you are.  LOVE Nix!!  I read a lot of biker books so I was totally surprised when I finished Incandescent and loved it!  Kadence is a schoolteacher and never expects to fall for the ohsohot Nix who is the parent of one of her students.  He is a badass biker with a heart of gold trying his best to parent his son Z with a nogood exwife who is always causing problems.  Kadence has dealt with a lot of past pain both physical and emotional and the last thing she expects is to fall for Nix.  But the man is persistent and cant stay away from the sexy teacher.  I havent been able to get you out of my mind woman.  Your attitude your body from the moment I had you on the back of my bike I knew I was in trouble.  You feel it too Kadence.  I know you do.  Stop denyin it.  These two have tons of chemistry but there are some obstacles in their way.  For one thing Nix is the parent of Kadences student and the school has a nodating policy between parents and teachers.  Add to that one crazy exwife and an even crazier and more dangerous ex of Kadences and you have lots of fastpaced drama and totally HOT sexy times.  This book takes dirtytalking to a new level and River Savage has quite the talent at writing absolutely SIZZLING sex scenes!  This is a fastpaced hot biker romance with a lot of heart.  I loved Kadence and Nix and adored how Nix got Kadence to open up to him.  I want this man.  Want everything he was doing to me and then more.  River Savage is an incredibly talented writer and I look forward to reading the next books in this series!  ARC provided by the author in return for an honest review.,4,False
395, . stars!!  Come in.  Sit anywhere but on the bed.  Dont look cute dont get undressed and dont touch my underwear.  I really loved the latest book in the Wild Seasons series!  It is very very funny had really hot scenes and a wonderful storyline.  Harlow is a funny smartass modern and smart heroine.  Finn is another nuanced sexy and loving leading man created by this fabulous writing duo.  This is not a cliched contemporary romance story but instead has some very serious themes woven into the story.  Harlow and Finn have lots of miscommunications throughout the story but their scenes together are fantastic and their chemistry feels real and genuine and never forced.  I truly thought that the authors could not top the first book in this series but Harlow and Finn are every bit as addictive as the characters from Sweet Filthy Boy.  These two are at opposite ends of the spectrum personalitywise but their banter and sexy times are hilarious and very very hot.  Dont miss this book.  It is a wonderful passionate and very funny read with lots and lots of heart.  Cant wait for the next book in this series Dark Wild Night which will give us Lola and Olivers story and is scheduled for release in !  Thanks to the publisher for an ARC in return for an honest review.,5,False
396, Deviant dark and delicious!!  I need more Fiona and Deacon as soon as possible.  Full review to follow.,5,False
397, OMG!!!  Expect even MORE surprises and twists from E.K.  Blair!!!  Never in a million years did I see these developments coming.  A tense thriller but with the deep unbreakable love between Declan and Elizabeth at the center of the story.  I never gave up on life  because of him  I kept going  because of him  Hush is the last installment in the very dark story of characters that I will not soon forget.  If you have waited until all the books are out in this series well wait no more!  I highly recommend this highly imaginative and incredibly twisted series.  All of the hype surrounding these books is very welldeserved in my opinion.  Nina/Elizabeth Declan Bennett Pike...I grew to care deeply about each and every one.  I will never forget this conclusion to this series.  While I am saddended that this is the end of the series I cannot wait to see what E.K.  Blair dreams up next.  If you have read the first two books you know that Elizabeth has lived through unimaginable suffering.  BANG the first book in this series is one of my top favorite books ever.  The emotions the thrills and the incredible darkness in that book left me reeling.  The characters have come full circle here and although the author certainly stays true to the dark nature of the series the ending was perfect for these characters.  We are monsters and lovers animals and killers but nothing can extinguish what we have when were together.  As I was coming to the ending of HUSH I thought Where is the author going with this?  There are only a few more pages left!  GAH!!  E.K.  Blair never takes the easy way out and she remained fiercely honest to each of her characters in this series.  Sympathies will be challenged and emotions will be tested in HUSH.  I am being vague because there is an incredibly risky and very surprising conclusion to this series and it must be experienced firsthand while reading without knowing any spoilers.  Dont skip to the end!!  It has been days since I finished this book and these characters are still filling my head and my heart.  Dont miss HUSH and dont miss the BLACK LOTUS Series.  You wont soon forget these stories.  The ugliest parts of you are your darkest.  And trust me when I tell you that I want to love all of your darkest parts.  ARC provided by the author in return for an honest review.,4,False
398, OMG WHAT DID I JUST READ??!  This review is totally spoilerfree so you will just have to go in to ECHO completely blind.  That being said this is without a doubt one of my top books so far this year.  If you have read BANG you know that things ended quite abruptly.  Anything I say here about any of the characters that appeared in BANG might give the plot of ECHO away so...if you like dark twisty psychosexual thrillers than ECHO should be at the top of your mustread lists.  And yes I was up all night reading this one.  E.K.  Blair is an enormously gifted writer and I will read anything this woman writes.  I cannot describe what goes on in ECHO other than to say READ THIS BOOK!!  You will be thrilled heartsick turned on and excited all at once.  Your emotions will run rampant after reading this book.  If you thought you knew the characters at all in BANG trust me you are wrong.  Did you know it was possible to have feelings with no emotions?  You can and Im proof of it.  Well thats about all I can say folks.  I cant really describe what ECHO is so please make sure you grab this one as soon as it is released on May th.  You will be once again immersed in a dark and twisty world of E.K.  Blair.  And thats a great place to be.  ARC provided by the author with thanks.,5,False
399, I really liked this book it is funny dirty and is the kind of book that you cant look away from.  The authors warning caught my attention there is a TON of swearing in this book but it is also really funny and not at all what I expected.  This is not your typical high school drama Bronagh and Dominic fight like cats and dogs which is kind of like their foreplay.  She is also feisty likable curses all the time and has some body issues.  I loved her!  The relationship between the two main characters is unpredictable and fresh.  I also absolutely loved all the Slater Brothers and look forward to reading more about their exploits.  This book is written in Irish dialect which the author explains right out of the box.  I enjoyed it but it might be a little much for some readers to digest.  This book is also hilarious and contains more F words than I think any book I have ever read.  Dominic has some very endearing characters and totally hot sex scenes.  I guarantee this book is different from any book you have read so far this year!  Give it a try if you love strong heroines and gorgeous Alpha fighters.  There is also a ton of action making this a fastpaced sexy and funny read.  Im looking forward to reading more from Ms.  Casey!  ARC provided by the author in return for an honest review,4,False
400, Add this to your summer reading list!  Liam Wilder is my new obsession!  Scoring Wilder is the perfect summer read  sexy funny swoony and fastpaced.  I fell in love with Liam and Kinsley a little bit from the beginning and Liam didnt let go of my heart for the entire book!  This story is the perfect combination of a smart strong witty heroine a sexy goodhearted bad boy and a yummy story that is head and shoulders above most books in the genre.  Even if you are not a fan of New Adult books you will LOVE Scoring Wilder!  Liam Wilder is a famous professional soccer player with a badboy reputation.  Of course much of it is due to the everpresent media and some undeserved bad press.  Kinsley is a smart driven talented and FUNNY rising soccer star who immediately falls in lust with her new soccer coach.  They are acutely aware that they are forbidden to be together and Kinsley has some very very funny moments when she is struggling to fight her growing attraction to her soccer coach.  Oh  and Kinsleys previous relationships ended VERY badly so she doesnt trust anyone let alone a tattoocovered worldfamous soccer star.  But Liam turns out to be a total sweetheart romantic honest open and giving.  But will Kinsley come to her senses in time?  Scoring Wilder has plenty of steam hilarious laughoutloud moments plus a gorgeous soccerplaying hero.  Whats not to love?  If you are looking for a perfect summer read Scoring Wilder is for you!  ARC provided by the author in return for an honest review.,5,False
401, . Stars!  Reviewed by Cathy:  Push is not our usual read which by the way I loved.  This is a fdup love story to say the least.  You might think youve heard that before but honestly you have never read a story like PUSH before.  I wont go into detail about the plot because this book is best read without knowing too much about the storyline.  Going in blind to this book is so much more thrilling!  Emma is moving on from her past and horrible stepfather and two brothers who were manipulated by him.  Shes had a rough life.  She is starting over on her own which is very freeing for her.  She meets David they day she moves into her in apartment.  He is the handyman for the building and was sent by the owner to fix her kitchen which is a mess.  She opens her door hesitantly unsure of whether hes telling the truth or whether he is just a psycho.  My anxiety attack began when she opened the door.  You will need tranquilizers for this story!!  It does end with a cliffhanger and I told myself No!  It cant end like this!  But PUSH is so wellwritten that it is like a breath of fresh air.  Get ready for a lovehate relationship with one of the characters.  This is an excellent summer read!  PUSH should be receiving more attention and acclaim because its that good!  Dont miss this one.,4,False
402, . stars!!  Review to follow on release day.,4,False
403, . Stars  very very addictive  really loved Naz in all his dark and tortured glory.  He is my favorite part of this story and is a very very complex character.  For all of his very very bad equalities and there are many he really loves Karissa and will let nothing stand in the way of keeping her safe.  This is a very twisty story that begins in Book  and is part intense love story and part suspense story.  Torture to Her Soul was a tiny bit slow for me midway through the story only because I have such high esteem for J.D.  Darhower and her storytelling abilities.  But the characters and the story are really fantastic and Mafia romances are one of my favorites genres.  So I completely loved Naz even when I hated him.  This entire story is solely from Nazs POV and is a fascinating look inside his very dark mind.  I could not wait for this conclusion to the incredible story from Monster in His Eyes and it did not disappoint.  A mustread for all fans of darker romance.  Favorite quote:  Im not a good man he says but Im trying.  Im trying.  I cant make you any promises of perfection.  I cant promise Ill be what you deserve or what you need or even what you always want.  All I can promise is that Ill love you until the day I die and Ill spend every moment Im alive trying for you.  ARC provided by the author in return for an honest review.,4,False
404, Until Nico is the fourth book in a series but it can be read as a standalone I have not yet read the first three books and I still thoroughly enjoyed Nico!!  All of the other characters play a role in the story but the author did a great job at making this purely Nico and Sophies story.  I absolutely LOVED the dirtytalking possessive and sweet Nico!  I was surprised at the quick way they met and fell for each other as I am not usually a fan of Instalove.  But it worked perfectly here.  You know the moment I saw you I knew you were the one for me I say gently watching her eyes get big.  Youre mine Sophie.  Every beautiful inch of you is mine.  Nico is the loveemandleaveem type.  He is also very familyoriented sexy as hell and willing to take his time sort of with the shy and closedoff Sophie.  The sex scenes are AMAZING and offthecharts steamy!  I know what I want.  I always get what I want.  And thats the last thought in my head before I fall asleep.  Until Nico has really strong characters a very sweet storyline and because Nico is a bounty hunter there is of course lots of action thrown in.  I really liked this story and am looking forward to reading the first three books in this series!,4,False
405, Someone special once told me to dare to dream.  For without dreams we have nothing to look forward to.  Im starting to believe her.  The Resistance completely took me by surprise with its perfect writing passionate and heartfelt characters and absolutely fantastic sexy times!!  This is the first book I have read by S.L.  Scott and I cant wait to read her other novels.  I went into this blind and was drawn right into the fastpaced story of Holliday and Jack.  Thank God for a smart strong heroine!  I am so tired of weak cookiecutter heroines and Holli was a breath of fresh air.  She created her own business and the corporate side of this story was very realistic and not overdramatized like many books have done lately.  So thank you Ms.  Scott for that.  Holli doesnt need anyone shes lonely but wrapped up in growing her business.  So Jack Dalton is the last person she expects to fall for when she attends a convention in Las Vegas.  They have immediate chemistry but he is actually a very sensitive lonely guy who also looking for a deeper connection than his usual parade of onenight stands.  Trust me this book is so wellwritten that I lost myself in the words and read this in almost  day.  I wish I would have read The Resistance slower!  The storyline is also rich with other characters and of course lots and lots of hot sex.  I must feel that the main characters are emotionally connected to each other and the author succeeds on all levels.  I as a reader also must feel a connection to the characters and I really cared about Jack and Holli.  Their dialogue is witty they both grow emotionally during the story and I cant say anything negative at all about The Resistance.  I absolutely love a rock star story that explores the perils of fame and excess and this book also does that perfectly.  A mustread by an author to watch!,5,False
406, .   UNFORGETTABLE STARS!  If the mark of a good book is that you cant stop thinking about it then CORRUPT is a winner.  I love dark books but even I was close to not finishing this one due to the darkness and rage that filled the early part of the book.  But what a story!!!  Dark sexy thrilling actionpacked...and filled with twists and turns that took this cynical dark romance reader by surprise.  Let me be clear that if Penelope Douglas wrote a grocery list I would read it.  BULLY is one of my favorite books and her new contemporary romance MISCOUNDUCT is one of the best books Ive read this year.  So theres my disclaimer!  If you are looking for a gripping edgeofyourseat book then CORRUPT is for you.  It is rough it is scary it is sexy...but it is ultimately incredibly thrilling and emotionally satisfying.  And the sex scene near the end of the book?  Holy moly.  Kudos to you Ms.  Douglas you thrilled even this jaded erotica reader.  AS I was reading I couldnt help but fear for Rika and the dire circumstances she found herself in.  But shes an unusual female protagonist in that she literally could give as good as she got and she never ever once cowered or allowed herself to be overpowered by the Four Horsemen.  I still think about all of these characters weeks after finishing this book.  And that to me is what makes a good book great.  CORRUPT is not your average dark romance.  It is really a standout book.  Highly highly recommended.  FAVORITE QUOTE:  Redefine normal.  None of us know the full measure of our power until we start pushing our boundaries and pressing our luck and the more we do the less we care what others think.  The freedom feels too good.,5,False
